,0
MTSI_SSNC,1213163.0066666664
MTSI_SSB,1212975.9855807156
ITIC_MTSI,1212844.9370294784
GLBZ_MTSI,1212831.3412287326
MTSI_VC,1212781.2955810078
LMAT_MTSI,1212754.1099999996
MTSI_RBCAA,1212606.0131545924
COHR_MTSI,1212521.327664606
DORM_MTSI,1212470.798295155
FITB_MTSI,1212187.7035330806
MTSI_PWOD,1212141.2738001684
LIVN_MTSI,1212043.086546627
MTSI_RDI,1211959.939314129
MTSI_PGC,1211817.7210546872
MTSI_PLXS,1211778.5658090438
MTSI_WERN,1211582.7924114724
EXLS_MTSI,1211572.5414595942
MTSI_NFLX,1211552.135015107
BOOM_MTSI,1211326.861808999
MTSI_SMTC,1211281.6118355275
INTU_MTSI,1211239.6639780519
CBSH_MTSI,1211079.41415269
LSTR_MTSI,1210993.915560765
MTSI_RRGB,1210993.8592828559
BLKB_MTSI,1210919.328939279
LARK_MTSI,1210910.3584928561
MTSI_TCX,1210902.358555363
BOKF_MTSI,1210877.853776022
MTSI_TRMK,1210868.4335500125
BRKL_MTSI,1210821.0620385674
HBNC_MTSI,1210799.7069146032
MSFT_MTSI,1210771.3511568357
CVBF_MTSI,1210771.2164030613
HBCP_MTSI,1210759.6795957193
MORN_MTSI,1210754.424426079
MTSI_SMCI,1210708.2204878046
MTSI_TREE,1210701.1597681334
ICFI_MTSI,1210698.589489796
MTSI_NVEC,1210682.3208294886
MTSI_USAU,1210681.96061405
AEP_MTSI,1210627.195275292
MTSI_URBN,1210622.2865191028
AZN_MTSI,1210556.8380747023
FIVE_MTSI,1210506.19661157
KDP_MTSI,1210499.6285111173
FKWL_MTSI,1210483.2954183808
MTSI_NXGN,1210468.2130224048
LKQ_MTSI,1210461.0798687031
CPLP_MTSI,1210429.6795449848
HSIC_MTSI,1210416.1441627229
EBTC_MTSI,1210375.934769965
GOOGL_MTSI,1210354.934170355
MTSI_OFLX,1210330.807982693
CTAS_MTSI,1210281.6637308255
FMNB_MTSI,1210164.5512603307
CWCO_MTSI,1210164.1784353738
CDZI_MTSI,1210122.503450544
MTSI_UBOH,1210103.4233049883
MTSI_STRA,1210091.7284608723
MTSI_SBAC,1210079.1665277774
MTSI_PSEC,1210061.639837676
MTSI_WDC,1209979.7929169745
MTSI_TRST,1209939.3265037213
MDLZ_MTSI,1209859.0866354436
DLHC_MTSI,1209835.646030286
MTSI_RICK,1209823.7477685949
CHCO_MTSI,1209815.4966022496
MTSI_WNEB,1209768.5375308637
MTSI_PCYO,1209667.4637244898
MTSI_PLCE,1209656.6775123647
ANTE_MTSI,1209598.9714012283
FNLC_MTSI,1209594.6843563558
MTSI_NTRS,1209574.6217997915
MTSI_NWFL,1209523.2296399318
DLTR_MTSI,1209458.7360750674
MTSI_WTFC,1209391.4793443307
ATEC_MTSI,1209310.893531925
MTSI_STKL,1209302.34
FGBI_MTSI,1209291.4406002108
AGNC_MTSI,1209252.0950695693
MTSI_VLGEA,1209233.394331723
IDN_MTSI,1209140.5103124997
INCY_MTSI,1209140.039373174
GURE_MTSI,1209085.4371160003
MTSI_REED,1209047.2558316328
IMKTA_MTSI,1209009.6346719512
CALM_MTSI,1208927.5090541074
AEHL_MTSI,1208866.6365777745
HBIO_MTSI,1208836.7438194442
BECN_MTSI,1208817.6672211718
CERS_MTSI,1208814.577114051
MTSI_POAI,1208807.9679238617
MTSI_MVIS,1208802.7114264756
CLMT_MTSI,1208793.6791089252
MEIP_MTSI,1208770.0877425564
DRRX_MTSI,1208750.4831095673
MTSI_NATH,1208738.967641554
CFBK_MTSI,1208719.7388322584
AGEN_MTSI,1208717.3092329786
MTSI_WILC,1208676.46236821
MTSI_RIOT,1208671.0013824082
DAKT_MTSI,1208662.625546875
MTSI_SNFCA,1208568.2223436378
ESLT_MTSI,1208544.2960079995
BGFV_MTSI,1208397.653920204
JVA_MTSI,1208350.7411111114
BOSC_MTSI,1208206.8742367341
MTSI_UCBI,1208143.6998946462
ARKR_MTSI,1208128.99122209
MTSI_THMO,1208108.6869316422
MTSI_NEPH,1208048.01276072
MTSI_STCN,1207931.6256746282
EA_MTSI,1207781.7664532866
CYRX_MTSI,1207754.5735684044
INVO_MTSI,1207727.0733380185
IRWD_MTSI,1207685.21793
MTSI_PCRX,1207602.140105525
HALL_MTSI,1207598.4968441494
MTSI_PCTI,1207578.7272781066
JAKK_MTSI,1207545.409002881
MTSI_SHBI,1207489.334628906
HOLX_MTSI,1207486.871234193
MTSI_SMIT,1207463.743822222
HQI_MTSI,1207426.177142899
MTSI_OCC,1207390.4458823532
MTSI_UTSI,1207380.820801242
HAFC_MTSI,1207363.4277577628
MTSI_PNRG,1207352.3551639388
FCCO_MTSI,1207267.1243400183
HBAN_MTSI,1207264.475766427
CONN_MTSI,1207208.8164433872
MTSI_NSYS,1207146.1086224488
COHU_MTSI,1207130.3996527777
MTSI_TSBK,1207058.4513817774
CROX_MTSI,1206957.6942274051
MTSI_ZEUS,1206901.112633325
CRESY_MTSI,1206888.4485760427
MTCH_MTSI,1206811.297297627
MHLD_MTSI,1206774.5069573259
MTSI_TTWO,1206757.3552497833
EFSC_MTSI,1206746.1728014366
LYTS_MTSI,1206523.177877211
FEIM_MTSI,1206488.45412177
MTSI_TATT,1206400.9467148762
MTSI_STRT,1206355.5299815002
EXTR_MTSI,1206193.9288888886
EXEL_MTSI,1206189.7479113129
MTSI_OFIX,1206090.5555723072
CCOI_MTSI,1206068.0463116367
MTSI_UAL,1205879.6501691102
FANH_MTSI,1205684.7091412737
HAIN_MTSI,1205321.404955657
ALLT_MTSI,1205216.97877551
MTSI_NDSN,1204498.9072657297
FARO_MTSI,1203772.0523966942
ELTK_MTSI,1203503.715266272
MTSI_ORRF,1203387.251510187
GLBS_MTSI,1203339.8535773847
AACG_MTSI,1202696.3893383744
HOLI_MTSI,1201213.7821436
